stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel1.Joint3.InPortB.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.Joint3.InPortB.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint3.InPortB.omega[1] = -0.2
stdout            | info    | Wheel1.Joint3.InPortB.omega[2] = 0.1
stdout            | info    | Wheel1.Joint3.InPortB.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint3.InPortB.r[1] = 2
stdout            | info    | Wheel1.Joint3.InPortB.r[2] = 1
stdout            | info    | Wheel1.Joint3.InPortB.r[3] = 0
stdout            | info    | Wheel1.Joint3.InPortB.v[1] = 0
stdout            | info    | Wheel1.Joint3.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Joint3.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Joint3.OutPortA.F[1] = -0.02
stdout            | info    | Wheel1.Joint3.OutPortA.F[2] = 1
stdout            | info    | Wheel1.Joint3.OutPortA.F[3] = -0.0353553
stdout            | info    | Wheel1.Joint3.OutPortA.M[1] = 8.25943e-13
stdout            | info    | Wheel1.Joint3.OutPortA.M[2] = 4.52195e-18
stdout            | info    | Wheel1.Joint3.OutPortA.M[3] = 0.02
stdout            | info    | Wheel1.Joint3.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Joint3.OutPortA.P[2] = 1
stdout            | info    | Wheel1.Joint3.OutPortA.P[3] = -0.707107
stdout            | info    | Wheel1.Joint3.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Joint3.OutPortB.P[2] = 1
stdout            | info    | Wheel1.Joint3.OutPortB.P[3] = 0.707107
stdout            | info    | Wheel1.Joint3.vB[1] = 0.0707107
stdout            | info    | Wheel1.Joint3.vB[2] = 0
stdout            | info    | Wheel1.Joint3.vB[3] = -0.2
stdout            | info    | Wheel1.OutPortK.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.OutPortK.T[1,2] = 0
stdout            | info    | Wheel1.OutPortK.T[1,3] = 1
stdout            | info    | Wheel1.OutPortK.T[2,1] = 0
stdout            | info    | Wheel1.OutPortK.T[2,2] = 1
stdout            | info    | Wheel1.OutPortK.T[2,3] = 0
stdout            | info    | Wheel1.OutPortK.T[3,1] = -1
stdout            | info    | Wheel1.OutPortK.T[3,2] = 0
stdout            | info    | Wheel1.OutPortK.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.OutPortK.a[1] = -0.02
stdout            | info    | Wheel1.OutPortK.a[2] = -8.88178e-16
stdout            | info    | Wheel1.OutPortK.a[3] = -1.64574e-12
stdout            | info    | Wheel1.OutPortK.epsilon[1] = 8.24469e-13
stdout            | info    | Wheel1.OutPortK.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.OutPortK.epsilon[3] = 0.02
stdout            | info    | Wheel1.OutPortK.omega[1] = -0.2
stdout            | info    | Wheel1.OutPortK.omega[2] = 0.1
stdout            | info    | Wheel1.OutPortK.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.OutPortK.r[1] = 2
stdout            | info    | Wheel1.OutPortK.r[2] = 1
stdout            | info    | Wheel1.OutPortK.r[3] = 0
stdout            | info    | Wheel1.OutPortK.v[1] = 0
stdout            | info    | Wheel1.OutPortK.v[2] = -0.141421
stdout            | info    | Wheel1.OutPortK.v[3] = -0.2
stdout            | info    | Wheel1.Roller0.InPort.F[1] = 3.70074e-11
stdout            | info    | Wheel1.Roller0.InPort.F[2] = 8.33333
stdout            | info    | Wheel1.Roller0.InPort.F[3] = -5.78241e-12
stdout            | info    | Wheel1.Roller0.InPort.M[1] = 0
stdout            | info    | Wheel1.Roller0.InPort.M[2] = 0
stdout            | info    | Wheel1.Roller0.InPort.M[3] = 0
stdout            | info    | Wheel1.Roller0.InPort.P[1] = 2
stdout            | info    | Wheel1.Roller0.InPort.P[2] = 0
stdout            | info    | Wheel1.Roller0.InPort.P[3] = 0
stdout            | info    | Wheel1.Roller0.InPort1.F[1] = 0.00828427
stdout            | info    | Wheel1.Roller0.InPort1.F[2] = -7.30505
stdout            | info    | Wheel1.Roller0.InPort1.F[3] = 3.55249e-12
stdout            | info    | Wheel1.Roller0.InPort1.M[1] = -8.6767e-13
stdout            | info    | Wheel1.Roller0.InPort1.M[2] = 7.07214e-13
stdout            | info    | Wheel1.Roller0.InPort1.M[3] = -7.15113e-16
stdout            | info    | Wheel1.Roller0.InPort1.P[1] = 2
stdout            | info    | Wheel1.Roller0.InPort1.P[2] = 0.292893
stdout            | info    | Wheel1.Roller0.InPort1.P[3] = 0
stdout            | info    | Wheel1.Roller0.OutPort.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Roller0.OutPort.T[1,2] = 0
stdout            | info    | Wheel1.Roller0.OutPort.T[1,3] = 1
stdout            | info    | Wheel1.Roller0.OutPort.T[2,1] = 0
stdout            | info    | Wheel1.Roller0.OutPort.T[2,2] = 1
stdout            | info    | Wheel1.Roller0.OutPort.T[2,3] = 0
stdout            | info    | Wheel1.Roller0.OutPort.T[3,1] = -1
stdout            | info    | Wheel1.Roller0.OutPort.T[3,2] = 0
stdout            | info    | Wheel1.Roller0.OutPort.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Roller0.OutPort.a[1] = 0.00828427
stdout            | info    | Wheel1.Roller0.OutPort.a[2] = 0.0282843
stdout            | info    | Wheel1.Roller0.OutPort.a[3] = -2.22992e-12
stdout            | info    | Wheel1.Roller0.OutPort.epsilon[1] = 8.24473e-13
stdout            | info    | Wheel1.Roller0.OutPort.epsilon[2] = 7.07214e-13
stdout            | info    | Wheel1.Roller0.OutPort.epsilon[3] = 1.08384e-11
stdout            | info    | Wheel1.Roller0.OutPort.omega[1] = -0.2
stdout            | info    | Wheel1.Roller0.OutPort.omega[2] = 0.1
stdout            | info    | Wheel1.Roller0.OutPort.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Roller0.OutPort.r[1] = 2
stdout            | info    | Wheel1.Roller0.OutPort.r[2] = 0.292893
stdout            | info    | Wheel1.Roller0.OutPort.r[3] = 0
stdout            | info    | Wheel1.Roller0.OutPort.v[1] = -3.14018e-17
stdout            | info    | Wheel1.Roller0.OutPort.v[2] = -0.141421
stdout            | info    | Wheel1.Roller0.OutPort.v[3] = -0.0585786
stdout            | info    | Wheel1.Roller1.InPort.F[1] = 0
stdout            | info    | Wheel1.Roller1.InPort.F[2] = 0
stdout            | info    | Wheel1.Roller1.InPort.F[3] = 0
stdout            | info    | Wheel1.Roller1.InPort.M[1] = 0
stdout            | info    | Wheel1.Roller1.InPort.M[2] = 0
stdout            | info    | Wheel1.Roller1.InPort.M[3] = 0
stdout            | info    | Wheel1.Roller1.InPort.P[1] = 2
stdout            | info    | Wheel1.Roller1.InPort.P[2] = -0.308724
stdout            | info    | Wheel1.Roller1.InPort.P[3] = 0.707107
stdout            | info    | Wheel1.Roller1.InPort1.F[1] = -0.02
stdout            | info    | Wheel1.Roller1.InPort1.F[2] = 1
stdout            | info    | Wheel1.Roller1.InPort1.F[3] = 0.0353553
stdout            | info    | Wheel1.Roller1.InPort1.M[1] = 8.25916e-13
stdout            | info    | Wheel1.Roller1.InPort1.M[2] = 3.47729e-18
stdout            | info    | Wheel1.Roller1.InPort1.M[3] = 0.02
stdout            | info    | Wheel1.Roller1.InPort1.P[1] = 2
stdout            | info    | Wheel1.Roller1.InPort1.P[2] = 1
stdout            | info    | Wheel1.Roller1.InPort1.P[3] = 0.707107
stdout            | info    | Wheel1.Roller1.OutPort.T[1,1] = 0
stdout            | info    | Wheel1.Roller1.OutPort.T[1,2] = -2.22045e-16
stdout            | info    | Wheel1.Roller1.OutPort.T[1,3] = 1
stdout            | info    | Wheel1.Roller1.OutPort.T[2,1] = 1
stdout            | info    | Wheel1.Roller1.OutPort.T[2,2] = 2.22045e-16
stdout            | info    | Wheel1.Roller1.OutPort.T[2,3] = 0
stdout            | info    | Wheel1.Roller1.OutPort.T[3,1] = -2.22045e-16
stdout            | info    | Wheel1.Roller1.OutPort.T[3,2] = 1
stdout            | info    | Wheel1.Roller1.OutPort.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Roller1.OutPort.a[1] = -0.02
stdout            | info    | Wheel1.Roller1.OutPort.a[2] = 5.84199e-13
stdout            | info    | Wheel1.Roller1.OutPort.a[3] = 0.0353553
stdout            | info    | Wheel1.Roller1.OutPort.epsilon[1] = 8.24467e-13
stdout            | info    | Wheel1.Roller1.OutPort.epsilon[2] = 2.96536e-18
stdout            | info    | Wheel1.Roller1.OutPort.epsilon[3] = 0.02
stdout            | info    | Wheel1.Roller1.OutPort.omega[1] = -0.2
stdout            | info    | Wheel1.Roller1.OutPort.omega[2] = 0.1
stdout            | info    | Wheel1.Roller1.OutPort.omega[3] = -6.04901e-17
stdout            | info    | Wheel1.Roller1.OutPort.r[1] = 2
stdout            | info    | Wheel1.Roller1.OutPort.r[2] = 1
stdout            | info    | Wheel1.Roller1.OutPort.r[3] = 0.707107
stdout            | info    | Wheel1.Roller1.OutPort.v[1] = -0.0707107
stdout            | info    | Wheel1.Roller1.OutPort.v[2] = -0.282843
stdout            | info    | Wheel1.Roller1.OutPort.v[3] = -0.2
stdout            | info    | Wheel1.Roller2.InPort.F[1] = 0
stdout            | info    | Wheel1.Roller2.InPort.F[2] = 8.55882e-17
stdout            | info    | Wheel1.Roller2.InPort.F[3] = 0
stdout            | info    | Wheel1.Roller2.InPort.M[1] = 0
stdout            | info    | Wheel1.Roller2.InPort.M[2] = 0
stdout            | info    | Wheel1.Roller2.InPort.M[3] = 0
stdout            | info    | Wheel1.Roller2.InPort.P[1] = 2
stdout            | info    | Wheel1.Roller2.InPort.P[2] = 1.70711
stdout            | info    | Wheel1.Roller2.InPort.P[3] = -1.30872
stdout            | info    | Wheel1.Roller2.InPort1.F[1] = -0.0482843
stdout            | info    | Wheel1.Roller2.InPort1.F[2] = 0.971716
stdout            | info    | Wheel1.Roller2.InPort1.F[3] = -1.06151e-12
stdout            | info    | Wheel1.Roller2.InPort1.M[1] = 8.25847e-13
stdout            | info    | Wheel1.Roller2.InPort1.M[2] = 7.07212e-13
stdout            | info    | Wheel1.Roller2.InPort1.M[3] = -1.7835e-17
stdout            | info    | Wheel1.Roller2.InPort1.P[1] = 2
stdout            | info    | Wheel1.Roller2.InPort1.P[2] = 1.70711
stdout            | info    | Wheel1.Roller2.InPort1.P[3] = 8.65956e-17
stdout            | info    | Wheel1.Roller2.OutPort.T[1,1] = -2.22045e-16
stdout            | info    | Wheel1.Roller2.OutPort.T[1,2] = -2.46519e-32
stdout            | info    | Wheel1.Roller2.OutPort.T[1,3] = 1
stdout            | info    | Wheel1.Roller2.OutPort.T[2,1] = 1.22465e-16
stdout            | info    | Wheel1.Roller2.OutPort.T[2,2] = -1
stdout            | info    | Wheel1.Roller2.OutPort.T[2,3] = 0
stdout            | info    | Wheel1.Roller2.OutPort.T[3,1] = 1
stdout            | info    | Wheel1.Roller2.OutPort.T[3,2] = 1.22465e-16
stdout            | info    | Wheel1.Roller2.OutPort.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Roller2.OutPort.a[1] = -0.0482843
stdout            | info    | Wheel1.Roller2.OutPort.a[2] = -0.0282843
stdout            | info    | Wheel1.Roller2.OutPort.a[3] = -1.06151e-12
stdout            | info    | Wheel1.Roller2.OutPort.epsilon[1] = 8.24473e-13
stdout            | info    | Wheel1.Roller2.OutPort.epsilon[2] = 7.07211e-13
stdout            | info    | Wheel1.Roller2.OutPort.epsilon[3] = -2.28983e-16
stdout            | info    | Wheel1.Roller2.OutPort.omega[1] = -0.2
stdout            | info    | Wheel1.Roller2.OutPort.omega[2] = 0.1
stdout            | info    | Wheel1.Roller2.OutPort.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Roller2.OutPort.r[1] = 2
stdout            | info    | Wheel1.Roller2.OutPort.r[2] = 1.70711
stdout            | info    | Wheel1.Roller2.OutPort.r[3] = 8.65956e-17
stdout            | info    | Wheel1.Roller2.OutPort.v[1] = 2.27423e-17
stdout            | info    | Wheel1.Roller2.OutPort.v[2] = -0.141421
stdout            | info    | Wheel1.Roller2.OutPort.v[3] = -0.341421
stdout            | info    | Wheel1.Roller3.InPort.F[1] = 0
stdout            | info    | Wheel1.Roller3.InPort.F[2] = 0
stdout            | info    | Wheel1.Roller3.InPort.F[3] = 0
stdout            | info    | Wheel1.Roller3.InPort.M[1] = 0
stdout            | info    | Wheel1.Roller3.InPort.M[2] = 0
stdout            | info    | Wheel1.Roller3.InPort.M[3] = 0
stdout            | info    | Wheel1.Roller3.InPort.P[1] = 2
stdout            | info    | Wheel1.Roller3.InPort.P[2] = -0.308724
stdout            | info    | Wheel1.Roller3.InPort.P[3] = -0.707107
stdout            | info    | Wheel1.Roller3.InPort1.F[1] = -0.02
stdout            | info    | Wheel1.Roller3.InPort1.F[2] = 1
stdout            | info    | Wheel1.Roller3.InPort1.F[3] = -0.0353553
stdout            | info    | Wheel1.Roller3.InPort1.M[1] = 8.25943e-13
stdout            | info    | Wheel1.Roller3.InPort1.M[2] = 4.52195e-18
stdout            | info    | Wheel1.Roller3.InPort1.M[3] = 0.02
stdout            | info    | Wheel1.Roller3.InPort1.P[1] = 2
stdout            | info    | Wheel1.Roller3.InPort1.P[2] = 1
stdout            | info    | Wheel1.Roller3.InPort1.P[3] = -0.707107
stdout            | info    | Wheel1.Roller3.OutPort.T[1,1] = 0
stdout            | info    | Wheel1.Roller3.OutPort.T[1,2] = 2.22045e-16
stdout            | info    | Wheel1.Roller3.OutPort.T[1,3] = 1
stdout            | info    | Wheel1.Roller3.OutPort.T[2,1] = -1
stdout            | info    | Wheel1.Roller3.OutPort.T[2,2] = -2.22045e-16
stdout            | info    | Wheel1.Roller3.OutPort.T[2,3] = 0
stdout            | info    | Wheel1.Roller3.OutPort.T[3,1] = 2.22045e-16
stdout            | info    | Wheel1.Roller3.OutPort.T[3,2] = -1
stdout            | info    | Wheel1.Roller3.OutPort.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Roller3.OutPort.a[1] = -0.02
stdout            | info    | Wheel1.Roller3.OutPort.a[2] = -5.84088e-13
stdout            | info    | Wheel1.Roller3.OutPort.a[3] = -0.0353553
stdout            | info    | Wheel1.Roller3.OutPort.epsilon[1] = 8.24468e-13
stdout            | info    | Wheel1.Roller3.OutPort.epsilon[2] = 3.87135e-18
stdout            | info    | Wheel1.Roller3.OutPort.epsilon[3] = 0.02
stdout            | info    | Wheel1.Roller3.OutPort.omega[1] = -0.2
stdout            | info    | Wheel1.Roller3.OutPort.omega[2] = 0.1
stdout            | info    | Wheel1.Roller3.OutPort.omega[3] = -4.82437e-17
stdout            | info    | Wheel1.Roller3.OutPort.r[1] = 2
stdout            | info    | Wheel1.Roller3.OutPort.r[2] = 1
stdout            | info    | Wheel1.Roller3.OutPort.r[3] = -0.707107
stdout            | info    | Wheel1.Roller3.OutPort.v[1] = 0.0707107
stdout            | info    | Wheel1.Roller3.OutPort.v[2] = 0
stdout            | info    | Wheel1.Roller3.OutPort.v[3] = -0.2
stdout            | info    | Wheel1.Wheel.InPort.F[1] = -0.1
stdout            | info    | Wheel1.Wheel.InPort.F[2] = -3.33333
stdout            | info    | Wheel1.Wheel.InPort.F[3] = -2.44617e-12
stdout            | info    | Wheel1.Wheel.InPort.M[1] = -1.19562e-16
stdout            | info    | Wheel1.Wheel.InPort.M[2] = 2.82881e-12
stdout            | info    | Wheel1.Wheel.InPort.M[3] = 0.1
stdout            | info    | Wheel1.Wheel.InPort.P[1] = 2
stdout            | info    | Wheel1.Wheel.InPort.P[2] = 1
stdout            | info    | Wheel1.Wheel.InPort.P[3] = 0
stdout            | info    | Wheel1.Wheel.InPort1.F[1] = -0.00828427
stdout            | info    | Wheel1.Wheel.InPort1.F[2] = 7.30505
stdout            | info    | Wheel1.Wheel.InPort1.F[3] = -3.55249e-12
stdout            | info    | Wheel1.Wheel.InPort1.M[1] = 8.6767e-13
stdout            | info    | Wheel1.Wheel.InPort1.M[2] = -7.07214e-13
stdout            | info    | Wheel1.Wheel.InPort1.M[3] = 7.15113e-16
stdout            | info    | Wheel1.Wheel.InPort1.P[1] = 2
stdout            | info    | Wheel1.Wheel.InPort1.P[2] = 0.292893
stdout            | info    | Wheel1.Wheel.InPort1.P[3] = 0
stdout            | info    | Wheel1.Wheel.InPort2.F[1] = 0.02
stdout            | info    | Wheel1.Wheel.InPort2.F[2] = -1
stdout            | info    | Wheel1.Wheel.InPort2.F[3] = -0.0353553
stdout            | info    | Wheel1.Wheel.InPort2.M[1] = -8.25916e-13
stdout            | info    | Wheel1.Wheel.InPort2.M[2] = -3.47729e-18
stdout            | info    | Wheel1.Wheel.InPort2.M[3] = -0.02
stdout            | info    | Wheel1.Wheel.InPort2.P[1] = 2
stdout            | info    | Wheel1.Wheel.InPort2.P[2] = 1
stdout            | info    | Wheel1.Wheel.InPort2.P[3] = -0.707107
stdout            | info    | Wheel1.Wheel.InPort3.F[1] = 0.0482843
stdout            | info    | Wheel1.Wheel.InPort3.F[2] = -0.971716
stdout            | info    | Wheel1.Wheel.InPort3.F[3] = 1.06151e-12
stdout            | info    | Wheel1.Wheel.InPort3.M[1] = -8.25847e-13
stdout            | info    | Wheel1.Wheel.InPort3.M[2] = -7.07212e-13
stdout            | info    | Wheel1.Wheel.InPort3.M[3] = 1.7835e-17
stdout            | info    | Wheel1.Wheel.InPort3.P[1] = 2
stdout            | info    | Wheel1.Wheel.InPort3.P[2] = 1.70711
stdout            | info    | Wheel1.Wheel.InPort3.P[3] = -8.65956e-17
stdout            | info    | Wheel1.Wheel.InPort4.F[1] = 0.02
stdout            | info    | Wheel1.Wheel.InPort4.F[2] = -1
stdout            | info    | Wheel1.Wheel.InPort4.F[3] = 0.0353553
stdout            | info    | Wheel1.Wheel.InPort4.M[1] = -8.25943e-13
stdout            | info    | Wheel1.Wheel.InPort4.M[2] = -4.52195e-18
stdout            | info    | Wheel1.Wheel.InPort4.M[3] = -0.02
stdout            | info    | Wheel1.Wheel.InPort4.P[1] = 2
stdout            | info    | Wheel1.Wheel.InPort4.P[2] = 1
stdout            | info    | Wheel1.Wheel.InPort4.P[3] = 0.707107
stdout            | info    | Wheel1.Wheel.OutPort.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Wheel.OutPort.T[1,2] = 0
stdout            | info    | Wheel1.Wheel.OutPort.T[1,3] = 1
stdout            | info    | Wheel1.Wheel.OutPort.T[2,1] = 0
stdout            | info    | Wheel1.Wheel.OutPort.T[2,2] = 1
stdout            | info    | Wheel1.Wheel.OutPort.T[2,3] = 0
stdout            | info    | Wheel1.Wheel.OutPort.T[3,1] = -1
stdout            | info    | Wheel1.Wheel.OutPort.T[3,2] = 0
stdout            | info    | Wheel1.Wheel.OutPort.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Wheel.OutPort.a[1] = -0.02
stdout            | info    | Wheel1.Wheel.OutPort.a[2] = -8.88178e-16
