stdout            | warning | The default linear solver fails, the fallback solver with total pivoting is started at time 0.000000. That might raise performance issues, for more information use -lv LOG_LS.
stdout            | info    | Wheel1.Contact1.OutPortB.P[2] = -0.308724
stdout            | info    | Wheel1.Contact1.OutPortB.P[3] = 0.707107
stdout            | info    | Wheel1.Contact1.n1k[1] = 1
stdout            | info    | Wheel1.Contact1.n1k[2] = 0
stdout            | info    | Wheel1.Contact1.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact1.rA[1] = 2
stdout            | info    | Wheel1.Contact1.rA[3] = 0.707107
stdout            | info    | Wheel1.Contact1.vB[1] = -0.0707107
stdout            | info    | Wheel1.Contact1.vB[2] = -0.282843
stdout            | info    | Wheel1.Contact1.vB[3] = 0.0617449
stdout            | info    | Wheel1.Contact2.InPortA.T[1,1] = 1
stdout            | info    | Wheel1.Contact2.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[1,3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Contact2.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[3,1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.T[3,3] = 1
stdout            | info    | Wheel1.Contact2.InPortA.a[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.a[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.a[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.epsilon[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.epsilon[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.epsilon[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.omega[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.omega[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.omega[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.r[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.r[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.r[3] = 0
stdout            | info    | Wheel1.Contact2.InPortA.v[1] = 0
stdout            | info    | Wheel1.Contact2.InPortA.v[2] = 0
stdout            | info    | Wheel1.Contact2.InPortA.v[3] = 0
stdout            | info    | Wheel1.Contact2.InPortB.T[1,1] = -2.22045e-16
stdout            | info    | Wheel1.Contact2.InPortB.T[1,2] = -2.46519e-32
stdout            | info    | Wheel1.Contact2.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Contact2.InPortB.T[2,1] = 1.22465e-16
stdout            | info    | Wheel1.Contact2.InPortB.T[2,2] = -1
stdout            | info    | Wheel1.Contact2.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Contact2.InPortB.T[3,1] = 1
stdout            | info    | Wheel1.Contact2.InPortB.T[3,2] = 1.22465e-16
stdout            | info    | Wheel1.Contact2.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Contact2.InPortB.a[1] = -0.0482843
stdout            | info    | Wheel1.Contact2.InPortB.a[2] = -0.0282843
stdout            | info    | Wheel1.Contact2.InPortB.a[3] = -4.01576e-13
stdout            | info    | Wheel1.Contact2.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact2.InPortB.r[2] = 1.70711
stdout            | info    | Wheel1.Contact2.InPortB.r[3] = 0
stdout            | info    | Wheel1.Contact2.InPortB.v[1] = 3.14018e-17
stdout            | info    | Wheel1.Contact2.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Contact2.InPortB.v[3] = -0.341421
stdout            | info    | Wheel1.Contact2.OutPortA.F[1] = -0
stdout            | info    | Wheel1.Contact2.OutPortA.F[2] = 5.4454e-17
stdout            | info    | Wheel1.Contact2.OutPortA.F[3] = -0
stdout            | info    | Wheel1.Contact2.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact2.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact2.OutPortA.P[3] = -1.30872
stdout            | info    | Wheel1.Contact2.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Contact2.OutPortB.P[2] = 1.70711
stdout            | info    | Wheel1.Contact2.OutPortB.P[3] = -1.30872
stdout            | info    | Wheel1.Contact2.n1k[1] = 1
stdout            | info    | Wheel1.Contact2.n1k[2] = 0
stdout            | info    | Wheel1.Contact2.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact2.rA[1] = 2
stdout            | info    | Wheel1.Contact2.rA[3] = -1.30872
stdout            | info    | Wheel1.Contact2.vB[1] = -0.130872
stdout            | info    | Wheel1.Contact2.vB[2] = -0.403166
stdout            | info    | Wheel1.Contact2.vB[3] = -0.341421
stdout            | info    | Wheel1.Contact3.InPortA.T[1,1] = 1
stdout            | info    | Wheel1.Contact3.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[1,3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Contact3.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[3,1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.T[3,3] = 1
stdout            | info    | Wheel1.Contact3.InPortA.a[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.a[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.a[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.epsilon[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.epsilon[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.epsilon[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.omega[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.omega[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.omega[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.r[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.r[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.r[3] = 0
stdout            | info    | Wheel1.Contact3.InPortA.v[1] = 0
stdout            | info    | Wheel1.Contact3.InPortA.v[2] = 0
stdout            | info    | Wheel1.Contact3.InPortA.v[3] = 0
stdout            | info    | Wheel1.Contact3.InPortB.T[1,1] = 0
stdout            | info    | Wheel1.Contact3.InPortB.T[1,2] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Contact3.InPortB.T[2,1] = -1
stdout            | info    | Wheel1.Contact3.InPortB.T[2,2] = -2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Contact3.InPortB.T[3,1] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.T[3,2] = -1
stdout            | info    | Wheel1.Contact3.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Contact3.InPortB.a[2] = -5.8431e-13
stdout            | info    | Wheel1.Contact3.InPortB.a[3] = -0.0353553
stdout            | info    | Wheel1.Contact3.InPortB.r[1] = 2
stdout            | info    | Wheel1.Contact3.InPortB.r[2] = 1
stdout            | info    | Wheel1.Contact3.InPortB.r[3] = -0.707107
stdout            | info    | Wheel1.Contact3.InPortB.v[1] = 0.0707107
stdout            | info    | Wheel1.Contact3.InPortB.v[2] = -2.77556e-17
stdout            | info    | Wheel1.Contact3.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Contact3.OutPortA.F[1] = -0
stdout            | info    | Wheel1.Contact3.OutPortA.F[2] = -0
stdout            | info    | Wheel1.Contact3.OutPortA.F[3] = -0
stdout            | info    | Wheel1.Contact3.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Contact3.OutPortA.P[2] = 0
stdout            | info    | Wheel1.Contact3.OutPortA.P[3] = -0.707107
stdout            | info    | Wheel1.Contact3.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Contact3.OutPortB.P[2] = -0.308724
stdout            | info    | Wheel1.Contact3.OutPortB.P[3] = -0.707107
stdout            | info    | Wheel1.Contact3.n1k[1] = 1
stdout            | info    | Wheel1.Contact3.n1k[2] = 0
stdout            | info    | Wheel1.Contact3.n1k[3] = 2.22045e-16
stdout            | info    | Wheel1.Contact3.rA[1] = 2
stdout            | info    | Wheel1.Contact3.rA[3] = -0.707107
stdout            | info    | Wheel1.Contact3.vB[1] = 0.0707107
stdout            | info    | Wheel1.Contact3.vB[2] = 3.88578e-17
stdout            | info    | Wheel1.Contact3.vB[3] = 0.0617449
stdout            | info    | Wheel1.InPortF.F[1] = -0.1
stdout            | info    | Wheel1.InPortF.F[2] = -3.33333
stdout            | info    | Wheel1.InPortF.F[3] = 8.55423e-13
stdout            | info    | Wheel1.InPortF.M[1] = -1.8766e-17
stdout            | info    | Wheel1.InPortF.M[2] = -1.2674e-12
stdout            | info    | Wheel1.InPortF.M[3] = 0.1
stdout            | info    | Wheel1.InPortF.P[1] = 2
stdout            | info    | Wheel1.InPortF.P[2] = 1
stdout            | info    | Wheel1.InPortF.P[3] = 0
stdout            | info    | Wheel1.InPortK.T[1,1] = 1
stdout            | info    | Wheel1.InPortK.T[1,2] = 0
stdout            | info    | Wheel1.InPortK.T[1,3] = 0
stdout            | info    | Wheel1.InPortK.T[2,1] = 0
stdout            | info    | Wheel1.InPortK.T[2,2] = 1
stdout            | info    | Wheel1.InPortK.T[2,3] = 0
stdout            | info    | Wheel1.InPortK.T[3,1] = 0
stdout            | info    | Wheel1.InPortK.T[3,2] = 0
stdout            | info    | Wheel1.InPortK.T[3,3] = 1
stdout            | info    | Wheel1.InPortK.a[1] = 0
stdout            | info    | Wheel1.InPortK.a[2] = 0
stdout            | info    | Wheel1.InPortK.a[3] = 0
stdout            | info    | Wheel1.InPortK.epsilon[1] = 0
stdout            | info    | Wheel1.InPortK.epsilon[2] = 0
stdout            | info    | Wheel1.InPortK.epsilon[3] = 0
stdout            | info    | Wheel1.InPortK.omega[1] = 0
stdout            | info    | Wheel1.InPortK.omega[2] = 0
stdout            | info    | Wheel1.InPortK.omega[3] = 0
stdout            | info    | Wheel1.InPortK.r[1] = 0
stdout            | info    | Wheel1.InPortK.r[2] = 0
stdout            | info    | Wheel1.InPortK.r[3] = 0
stdout            | info    | Wheel1.InPortK.v[1] = 0
stdout            | info    | Wheel1.InPortK.v[2] = 0
stdout            | info    | Wheel1.InPortK.v[3] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortA.T[1,2] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[1,3] = 1
stdout            | info    | Wheel1.Joint0.InPortA.T[2,1] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[2,2] = 1
stdout            | info    | Wheel1.Joint0.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[3,1] = -1
stdout            | info    | Wheel1.Joint0.InPortA.T[3,2] = 0
stdout            | info    | Wheel1.Joint0.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortA.a[1] = 0.00828427
stdout            | info    | Wheel1.Joint0.InPortA.a[2] = 0.0282843
stdout            | info    | Wheel1.Joint0.InPortA.a[3] = -1.56924e-12
stdout            | info    | Wheel1.Joint0.InPortA.epsilon[1] = 8.25207e-13
stdout            | info    | Wheel1.Joint0.InPortA.epsilon[2] = -3.16846e-13
stdout            | info    | Wheel1.Joint0.InPortA.epsilon[3] = 1.08396e-11
stdout            | info    | Wheel1.Joint0.InPortA.omega[1] = -0.2
stdout            | info    | Wheel1.Joint0.InPortA.omega[2] = 0.1
stdout            | info    | Wheel1.Joint0.InPortA.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint0.InPortA.r[1] = 2
stdout            | info    | Wheel1.Joint0.InPortA.r[2] = 0.292893
stdout            | info    | Wheel1.Joint0.InPortA.r[3] = 0
stdout            | info    | Wheel1.Joint0.InPortA.v[1] = -3.14018e-17
stdout            | info    | Wheel1.Joint0.InPortA.v[2] = -0.141421
stdout            | info    | Wheel1.Joint0.InPortA.v[3] = -0.0585786
stdout            | info    | Wheel1.Joint0.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Joint0.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Joint0.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Joint0.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Joint0.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint0.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Joint0.InPortB.a[2] = -8.88178e-16
stdout            | info    | Wheel1.Joint0.InPortB.a[3] = -9.85403e-13
stdout            | info    | Wheel1.Joint0.InPortB.epsilon[1] = 8.25203e-13
stdout            | info    | Wheel1.Joint0.InPortB.epsilon[2] = -3.16846e-13
stdout            | info    | Wheel1.Joint0.InPortB.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint0.InPortB.omega[1] = -0.2
stdout            | info    | Wheel1.Joint0.InPortB.omega[2] = 0.1
stdout            | info    | Wheel1.Joint0.InPortB.omega[3] = -4.44089e-17
stdout            | info    | Wheel1.Joint0.InPortB.r[1] = 2
stdout            | info    | Wheel1.Joint0.InPortB.r[2] = 1
stdout            | info    | Wheel1.Joint0.InPortB.r[3] = 0
stdout            | info    | Wheel1.Joint0.InPortB.v[1] = 0
stdout            | info    | Wheel1.Joint0.InPortB.v[2] = -0.141421
stdout            | info    | Wheel1.Joint0.InPortB.v[3] = -0.2
stdout            | info    | Wheel1.Joint0.OutPortA.F[1] = 0.00828427
stdout            | info    | Wheel1.Joint0.OutPortA.F[2] = -7.30505
stdout            | info    | Wheel1.Joint0.OutPortA.F[3] = 4.21318e-12
stdout            | info    | Wheel1.Joint0.OutPortA.M[1] = -8.6751e-13
stdout            | info    | Wheel1.Joint0.OutPortA.M[2] = -3.16846e-13
stdout            | info    | Wheel1.Joint0.OutPortA.M[3] = 3.82728e-17
stdout            | info    | Wheel1.Joint0.OutPortA.P[1] = 2
stdout            | info    | Wheel1.Joint0.OutPortA.P[2] = 0.292893
stdout            | info    | Wheel1.Joint0.OutPortA.P[3] = 0
stdout            | info    | Wheel1.Joint0.OutPortB.P[1] = 2
stdout            | info    | Wheel1.Joint0.OutPortB.P[2] = 0.292893
stdout            | info    | Wheel1.Joint0.OutPortB.P[3] = 0
stdout            | info    | Wheel1.Joint0.vB[1] = -3.14018e-17
stdout            | info    | Wheel1.Joint0.vB[2] = -0.141421
stdout            | info    | Wheel1.Joint0.vB[3] = -0.0585786
stdout            | info    | Wheel1.Joint1.InPortA.T[1,1] = 0
stdout            | info    | Wheel1.Joint1.InPortA.T[1,2] = -2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.T[1,3] = 1
stdout            | info    | Wheel1.Joint1.InPortA.T[2,1] = 1
stdout            | info    | Wheel1.Joint1.InPortA.T[2,2] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.T[2,3] = 0
stdout            | info    | Wheel1.Joint1.InPortA.T[3,1] = -2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.T[3,2] = 1
stdout            | info    | Wheel1.Joint1.InPortA.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortA.a[1] = -0.02
stdout            | info    | Wheel1.Joint1.InPortA.a[2] = 5.84421e-13
stdout            | info    | Wheel1.Joint1.InPortA.a[3] = 0.0353553
stdout            | info    | Wheel1.Joint1.InPortA.epsilon[1] = 8.252e-13
stdout            | info    | Wheel1.Joint1.InPortA.epsilon[2] = 5.84731e-18
stdout            | info    | Wheel1.Joint1.InPortA.epsilon[3] = 0.02
stdout            | info    | Wheel1.Joint1.InPortA.omega[1] = -0.2
stdout            | info    | Wheel1.Joint1.InPortA.omega[2] = 0.1
stdout            | info    | Wheel1.Joint1.InPortA.omega[3] = -6.66134e-17
stdout            | info    | Wheel1.Joint1.InPortA.r[1] = 2
stdout            | info    | Wheel1.Joint1.InPortA.r[2] = 1
stdout            | info    | Wheel1.Joint1.InPortA.r[3] = 0.707107
stdout            | info    | Wheel1.Joint1.InPortA.v[1] = -0.0707107
stdout            | info    | Wheel1.Joint1.InPortA.v[2] = -0.282843
stdout            | info    | Wheel1.Joint1.InPortA.v[3] = -0.2
stdout            | info    | Wheel1.Joint1.InPortB.T[1,1] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortB.T[1,2] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[1,3] = 1
stdout            | info    | Wheel1.Joint1.InPortB.T[2,1] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[2,2] = 1
stdout            | info    | Wheel1.Joint1.InPortB.T[2,3] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[3,1] = -1
stdout            | info    | Wheel1.Joint1.InPortB.T[3,2] = 0
stdout            | info    | Wheel1.Joint1.InPortB.T[3,3] = 2.22045e-16
stdout            | info    | Wheel1.Joint1.InPortB.a[1] = -0.02
stdout            | info    | Wheel1.Joint1.InPortB.a[2] = -8.88178e-16
stdout            | info    | Wheel1.Joint1.InPortB.a[3] = -9.85403e-13
